GAME_PK,GAME_DATE,GAME_DATETIME,GAME_TYPE,STATUS,STATUS_CODE,IS_FINAL,IS_LIVE,HOME_TEAM_ID,HOME_TEAM,AWAY_TEAM_ID,AWAY_TEAM,HOME_SCORE,AWAY_SCORE,HOME_PROBABLE_PITCHER,AWAY_PROBABLE_PITCHER,HOME_PROBABLE_PITCHER_ID,AWAY_PROBABLE_PITCHER_ID,VENUE,DOUBLEHEADER,GAME_NUMBER,SEASON
778338,2025-04-13,2025-04-13T18:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,111,Boston Red Sox,1,3,Shane Smith,Garrett Crochet,681343.0,676979.0,Rate Field,N,1,2025
778339,2025-04-13,2025-04-13T17:35:00+00:00,R,Final,F,True,False,147,New York Yankees,137,San Francisco Giants,4,5,Carlos Rodón,Logan Webb,607074.0,657277.0,Yankee Stadium,N,1,2025
778340,2025-04-13,2025-04-13T17:40:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,144,Atlanta Braves,8,3,Joe Boyle,Chris Sale,671212.0,519242.0,George M. Steinbrenner Field,N,1,2025
778342,2025-04-13,2025-04-13T17:40:00+00:00,R,Final,F,True,False,114,Cleveland Guardians,118,Kansas City Royals,2,4,Ben Lively,Cole Ragans,594902.0,666142.0,Progressive Field,N,1,2025
778343,2025-04-13,2025-04-13T17:40:00+00:00,R,Final,F,True,False,113,Cincinnati Reds,134,Pittsburgh Pirates,4,0,Hunter Greene,Carmen Mlodzinski,668881.0,669387.0,Great American Ball Park,N,1,2025
778344,2025-04-13,2025-04-13T17:35:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,141,Toronto Blue Jays,6,7,Cade Povich,José Berríos,700249.0,621244.0,Oriole Park at Camden Yards,N,1,2025
778315,2025-04-14,2025-04-15T01:40:00+00:00,R,Final,F,True,False,135,San Diego Padres,112,Chicago Cubs,10,4,Dylan Cease,Jameson Taillon,656302.0,592791.0,Petco Park,N,1,2025
778320,2025-04-14,2025-04-14T22:45:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,137,San Francisco Giants,4,10,Taijuan Walker,Landen Roupp,592836.0,694738.0,Citizens Bank Park,N,1,2025
778321,2025-04-14,2025-04-14T22:40:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,120,Washington Nationals,10,3,Paul Skenes,Brad Lord,694973.0,695418.0,PNC Park,N,1,2025
778322,2025-04-14,2025-04-14T23:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,144,Atlanta Braves,4,8,Easton Lucas,Grant Holmes,687922.0,656550.0,Rogers Centre,N,1,2025
778323,2025-04-14,2025-04-14T23:40:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,116,Detroit Tigers,1,9,Tyler Alexander,Tarik Skubal,641302.0,669373.0,American Family Field,N,1,2025
778324,2025-04-14,2025-04-14T23:40:00+00:00,R,Final,F,True,False,142,Minnesota Twins,121,New York Mets,1,5,Joe Ryan,Clay Holmes,657746.0,605280.0,Target Field,N,1,2025
778325,2025-04-14,2025-04-14T23:45:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,117,Houston Astros,8,3,Sonny Gray,Framber Valdez,543243.0,664285.0,Busch Stadium,N,1,2025
778326,2025-04-14,2025-04-15T02:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,115,Colorado Rockies,5,3,Dustin May,Antonio Senzatela,669160.0,622608.0,Dodger Stadium,N,1,2025
778327,2025-04-14,2025-04-14T23:05:00+00:00,R,Final,F,True,False,147,New York Yankees,118,Kansas City Royals,4,1,Carlos Carrasco,Seth Lugo,471911.0,607625.0,Yankee Stadium,N,1,2025
778328,2025-04-14,2025-04-14T23:05:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,111,Boston Red Sox,16,1,Shane Baz,Tanner Houck,669358.0,656557.0,George M. Steinbrenner Field,N,1,2025
778302,2025-04-15,2025-04-16T02:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,115,Colorado Rockies,6,2,Landon Knack,Ryan Feltner,689017.0,663372.0,Dodger Stadium,N,1,2025
778305,2025-04-15,2025-04-16T01:40:00+00:00,R,Final,F,True,False,135,San Diego Padres,112,Chicago Cubs,1,2,Randy Vásquez,Shota Imanaga,681190.0,684007.0,Petco Park,N,1,2025
778306,2025-04-15,2025-04-16T00:05:00+00:00,R,Final,F,True,False,140,Texas Rangers,108,Los Angeles Angels,4,0,Tyler Mahle,Yusei Kikuchi,641816.0,579328.0,Globe Life Field,N,1,2025
778307,2025-04-15,2025-04-15T23:40:00+00:00,R,Final,F,True,False,142,Minnesota Twins,121,New York Mets,6,3,Bailey Ober,Tylor Megill,641927.0,656731.0,Target Field,N,1,2025
778308,2025-04-15,2025-04-15T23:45:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,117,Houston Astros,0,2,Erick Fedde,Hunter Brown,607200.0,686613.0,Busch Stadium,N,1,2025
778309,2025-04-15,2025-04-15T23:40:00+00:00,R,Final,F,True,False,145,Chicago White Sox,133,Athletics,3,12,Sean Burke,Jeffrey Springs,680732.0,605488.0,Rate Field,N,1,2025
778310,2025-04-15,2025-04-15T23:40:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,116,Detroit Tigers,5,0,Quinn Priester,Jack Flaherty,682990.0,656427.0,American Family Field,N,1,2025
778311,2025-04-15,2025-04-15T23:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,144,Atlanta Braves,6,3,Kevin Gausman,Spencer Schwellenbach,592332.0,680885.0,Rogers Centre,N,1,2025
778312,2025-04-15,2025-04-15T23:05:00+00:00,R,Final,F,True,False,147,New York Yankees,118,Kansas City Royals,4,2,Max Fried,Michael Wacha,608331.0,608379.0,Yankee Stadium,N,1,2025
778313,2025-04-15,2025-04-15T22:45:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,137,San Francisco Giants,6,4,Jesús Luzardo,Justin Verlander,666200.0,434378.0,Citizens Bank Park,N,1,2025
778314,2025-04-15,2025-04-15T22:40:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,120,Washington Nationals,0,3,Mitch Keller,Jake Irvin,656605.0,663623.0,PNC Park,N,1,2025
778316,2025-04-15,2025-04-15T22:40:00+00:00,R,Final,F,True,False,113,Cincinnati Reds,136,Seattle Mariners,8,4,Nick Lodolo,Luis Castillo,666157.0,622491.0,Great American Ball Park,N,1,2025
778317,2025-04-15,2025-04-15T23:05:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,114,Cleveland Guardians,3,6,Charlie Morton,Logan Allen,450203.0,671106.0,Oriole Park at Camden Yards,N,1,2025
778318,2025-04-15,2025-04-15T22:40:00+00:00,R,Final,F,True,False,146,Miami Marlins,109,Arizona Diamondbacks,4,10,Connor Gillispie,Merrill Kelly,687362.0,518876.0,loanDepot park,N,1,2025
778319,2025-04-15,2025-04-15T23:05:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,111,Boston Red Sox,4,7,Ryan Pepiot,Walker Buehler,686752.0,621111.0,George M. Steinbrenner Field,N,1,2025
778287,2025-04-16,2025-04-17T02:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,115,Colorado Rockies,8,7,Bobby Miller,Germán Márquez,676272.0,608566.0,Dodger Stadium,N,1,2025
778288,2025-04-16,2025-04-16T20:10:00+00:00,R,Final,F,True,False,135,San Diego Padres,112,Chicago Cubs,4,2,Nick Pivetta,Matthew Boyd,601713.0,571510.0,Petco Park,N,1,2025
778289,2025-04-16,2025-04-17T00:05:00+00:00,R,Final,F,True,False,140,Texas Rangers,108,Los Angeles Angels,3,1,Patrick Corbin,José Soriano,571578.0,667755.0,Globe Life Field,N,1,2025
778290,2025-04-16,2025-04-16T17:15:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,117,Houston Astros,4,1,Steven Matz,Ronel Blanco,571927.0,669854.0,Busch Stadium,N,1,2025
778293,2025-04-16,2025-04-16T22:40:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,120,Washington Nationals,6,1,Bailey Falter,Mitchell Parker,663559.0,680730.0,PNC Park,N,1,2025
778294,2025-04-16,2025-04-16T23:40:00+00:00,R,Final,F,True,False,145,Chicago White Sox,133,Athletics,1,3,Jonathan Cannon,Osvaldo Bido,686563.0,674370.0,Rate Field,N,1,2025
778295,2025-04-16,2025-04-16T17:10:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,116,Detroit Tigers,5,1,Jose Quintana,Keider Montero,500779.0,672456.0,American Family Field,N,1,2025
778296,2025-04-16,2025-04-16T22:45:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,137,San Francisco Giants,4,11,Aaron Nola,Robbie Ray,605400.0,592662.0,Citizens Bank Park,N,1,2025
778297,2025-04-16,2025-04-16T17:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,144,Atlanta Braves,3,1,Chris Bassitt,Spencer Strider,605135.0,675911.0,Rogers Centre,N,1,2025
778298,2025-04-16,2025-04-16T23:05:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,111,Boston Red Sox,0,1,Zack Littell,Sean Newcomb,641793.0,656794.0,George M. Steinbrenner Field,N,1,2025
778299,2025-04-16,2025-04-16T17:10:00+00:00,R,Final,F,True,False,142,Minnesota Twins,121,New York Mets,4,3,David Festa,Huascar Brazobán,701581.0,623211.0,Target Field,N,1,2025
778300,2025-04-16,2025-04-16T23:05:00+00:00,R,Final,F,True,False,147,New York Yankees,118,Kansas City Royals,4,3,Clarke Schmidt,Kris Bubic,657376.0,663460.0,Yankee Stadium,N,1,2025
778301,2025-04-16,2025-04-16T22:35:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,114,Cleveland Guardians,9,1,Dean Kremer,Gavin Williams,665152.0,668909.0,Oriole Park at Camden Yards,N,1,2025
778303,2025-04-16,2025-04-16T22:40:00+00:00,R,Final,F,True,False,146,Miami Marlins,109,Arizona Diamondbacks,2,6,Max Meyer,Brandon Pfaadt,676974.0,694297.0,loanDepot park,N,1,2025
778304,2025-04-16,2025-04-16T22:40:00+00:00,R,Final,F,True,False,113,Cincinnati Reds,136,Seattle Mariners,3,5,Nick Martinez,Bryce Miller,607259.0,682243.0,Great American Ball Park,N,1,2025
778278,2025-04-17,2025-04-17T23:10:00+00:00,R,Final,F,True,False,121,New York Mets,138,St. Louis Cardinals,4,1,Griffin Canning,Andre Pallante,656288.0,669467.0,Citi Field,N,1,2025
778279,2025-04-17,2025-04-17T20:05:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,137,San Francisco Giants,6,4,Cristopher Sánchez,Jordan Hicks,650911.0,663855.0,Citizens Bank Park,N,1,2025
778280,2025-04-17,2025-04-17T16:35:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,120,Washington Nationals,1,0,Andrew Heaney,Trevor Williams,571760.0,592866.0,PNC Park,N,1,2025
778281,2025-04-17,2025-04-18T00:05:00+00:00,R,Final,F,True,False,140,Texas Rangers,108,Los Angeles Angels,5,3,Kumar Rocker,Jack Kochanowicz,677958.0,686799.0,Globe Life Field,N,1,2025
778282,2025-04-17,2025-04-17T23:05:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,147,New York Yankees,3,6,Taj Bradley,Will Warren,671737.0,701542.0,George M. Steinbrenner Field,N,1,2025
778283,2025-04-17,2025-04-17T18:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,133,Athletics,0,8,Davis Martin,JP Sears,663436.0,676664.0,Rate Field,N,1,2025
778285,2025-04-17,2025-04-17T16:40:00+00:00,R,Final,F,True,False,113,Cincinnati Reds,136,Seattle Mariners,7,11,Brady Singer,Emerson Hancock,663903.0,676106.0,Great American Ball Park,N,1,2025
778286,2025-04-17,2025-04-17T22:40:00+00:00,R,Final,F,True,False,116,Detroit Tigers,118,Kansas City Royals,6,1,Reese Olson,Michael Lorenzen,681857.0,547179.0,Comerica Park,N,1,2025
778291,2025-04-17,2025-04-17T16:10:00+00:00,R,Final,F,True,False,146,Miami Marlins,109,Arizona Diamondbacks,4,6,Edward Cabrera,Eduardo Rodriguez,665795.0,593958.0,loanDepot park,N,1,2025
778292,2025-04-17,2025-04-17T22:35:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,114,Cleveland Guardians,6,2,Tomoyuki Sugano,Tanner Bibee,608372.0,676440.0,Oriole Park at Camden Yards,N,1,2025
778260,2025-04-18,2025-04-19T01:38:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,137,San Francisco Giants,2,0,Tyler Anderson,Logan Webb,542881.0,657277.0,Angel Stadium,N,1,2025
778261,2025-04-18,2025-04-19T00:10:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,133,Athletics,5,3,Freddy Peralta,J.T. Ginn,642547.0,669372.0,American Family Field,N,1,2025
778263,2025-04-18,2025-04-19T00:05:00+00:00,R,Final,F,True,False,140,Texas Rangers,119,Los Angeles Dodgers,0,3,Jacob deGrom,Yoshinobu Yamamoto,594798.0,808967.0,Globe Life Field,N,1,2025
778268,2025-04-18,2025-04-18T18:20:00+00:00,R,Final,F,True,False,112,Chicago Cubs,109,Arizona Diamondbacks,13,11,Colin Rea,Corbin Burnes,607067.0,669203.0,Wrigley Field,N,1,2025
778269,2025-04-18,2025-04-19T00:10:00+00:00,R,Final,F,True,False,117,Houston Astros,135,San Diego Padres,6,4,Ryan Gusto,Kyle Hart,687473.0,606996.0,Daikin Park,N,1,2025
778270,2025-04-18,2025-04-18T23:10:00+00:00,R,Final,F,True,False,121,New York Mets,138,St. Louis Cardinals,5,4,David Peterson,Miles Mikolas,656849.0,571945.0,Citi Field,N,1,2025
778271,2025-04-18,2025-04-18T22:40:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,114,Cleveland Guardians,7,10,Carmen Mlodzinski,Luis Ortiz,669387.0,682847.0,PNC Park,N,1,2025
778272,2025-04-18,2025-04-18T23:05:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,147,New York Yankees,0,1,Drew Rasmussen,Carlos Rodón,656876.0,607074.0,George M. Steinbrenner Field,N,1,2025
778273,2025-04-18,2025-04-18T23:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,136,Seattle Mariners,3,1,Bowden Francis,Bryan Woo,670102.0,693433.0,Rogers Centre,N,1,2025
778274,2025-04-18,2025-04-18T22:45:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,146,Miami Marlins,7,2,Zack Wheeler,Sandy Alcantara,554430.0,645261.0,Citizens Bank Park,N,1,2025
778275,2025-04-18,2025-04-18T23:10:00+00:00,R,Final,F,True,False,111,Boston Red Sox,145,Chicago White Sox,10,3,Hunter Dobbins,Martín Pérez,690928.0,527048.0,Fenway Park,N,1,2025
778276,2025-04-18,2025-04-18T23:05:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,113,Cincinnati Reds,3,8,Cade Povich,Andrew Abbott,700249.0,671096.0,Oriole Park at Camden Yards,N,1,2025
778277,2025-04-18,2025-04-18T22:40:00+00:00,R,Final,F,True,False,116,Detroit Tigers,118,Kansas City Royals,7,3,Jackson Jobe,Cole Ragans,695549.0,666142.0,Comerica Park,N,1,2025
778284,2025-04-18,2025-04-18T23:15:00+00:00,R,Final,F,True,False,144,Atlanta Braves,142,Minnesota Twins,6,4,Bryce Elder,Chris Paddack,693821.0,663978.0,Truist Park,N,1,2025
778243,2025-04-19,2025-04-20T01:38:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,137,San Francisco Giants,2,3,Kyle Hendricks,Landen Roupp,543294.0,694738.0,Angel Stadium,N,1,2025
778247,2025-04-19,2025-04-19T20:10:00+00:00,R,Final,F,True,False,115,Colorado Rockies,120,Washington Nationals,11,12,Chase Dollander,MacKenzie Gore,801403.0,669022.0,Coors Field,N,1,2025
778251,2025-04-19,2025-04-19T20:05:00+00:00,R,Final,F,True,False,140,Texas Rangers,119,Los Angeles Dodgers,4,3,Nathan Eovaldi,Roki Sasaki,543135.0,808963.0,Globe Life Field,N,1,2025
778252,2025-04-19,2025-04-19T17:05:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,146,Miami Marlins,11,10,Taijuan Walker,Cal Quantrill,592836.0,615698.0,Citizens Bank Park,N,1,2025
778253,2025-04-19,2025-04-19T23:10:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,133,Athletics,1,3,Chad Patrick,Luis Severino,694477.0,622663.0,American Family Field,N,1,2025
778254,2025-04-19,2025-04-19T20:05:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,114,Cleveland Guardians,0,3,Paul Skenes,Ben Lively,694973.0,594902.0,PNC Park,N,1,2025
778255,2025-04-19,2025-04-19T20:10:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,147,New York Yankees,10,8,Shane Baz,Carlos Carrasco,669358.0,471911.0,George M. Steinbrenner Field,N,1,2025
778256,2025-04-19,2025-04-19T20:05:00+00:00,R,Final,F,True,False,121,New York Mets,138,St. Louis Cardinals,3,0,Kodai Senga,Matthew Liberatore,673540.0,669461.0,Citi Field,N,1,2025
778257,2025-04-19,2025-04-19T18:20:00+00:00,R,Final,F,True,False,112,Chicago Cubs,109,Arizona Diamondbacks,6,2,Ben Brown,Zac Gallen,676962.0,668678.0,Wrigley Field,N,1,2025
778258,2025-04-19,2025-04-19T19:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,136,Seattle Mariners,4,8,José Berríos,Logan Gilbert,621244.0,669302.0,Rogers Centre,N,1,2025
778259,2025-04-19,2025-04-19T23:10:00+00:00,R,Final,F,True,False,117,Houston Astros,135,San Diego Padres,3,2,Hayden Wesneski,Michael King,669713.0,650633.0,Daikin Park,N,1,2025
778262,2025-04-19,2025-04-19T20:05:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,113,Cincinnati Reds,9,5,Brandon Young,Hunter Greene,687064.0,668881.0,Oriole Park at Camden Yards,N,1,2025
778264,2025-04-19,2025-04-19T20:10:00+00:00,R,Final,F,True,False,111,Boston Red Sox,145,Chicago White Sox,4,3,Garrett Crochet,Shane Smith,676979.0,681343.0,Fenway Park,N,1,2025
778265,2025-04-19,2025-04-19T17:10:00+00:00,R,Final,F,True,False,116,Detroit Tigers,118,Kansas City Royals,3,1,Casey Mize,Seth Lugo,663554.0,607625.0,Comerica Park,N,1,2025
778267,2025-04-19,2025-04-19T23:15:00+00:00,R,Final,F,True,False,144,Atlanta Braves,142,Minnesota Twins,4,3,Chris Sale,Justin Topa,519242.0,623437.0,Truist Park,N,1,2025
778232,2025-04-20,2025-04-20T20:07:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,137,San Francisco Giants,5,4,Yusei Kikuchi,Justin Verlander,579328.0,434378.0,Angel Stadium,N,1,2025
778234,2025-04-20,2025-04-20T18:35:00+00:00,R,Final,F,True,False,140,Texas Rangers,119,Los Angeles Dodgers,0,1,Tyler Mahle,Tyler Glasnow,641816.0,607192.0,Globe Life Field,N,1,2025
778235,2025-04-20,2025-04-20T19:10:00+00:00,R,Final,F,True,False,115,Colorado Rockies,120,Washington Nationals,2,3,Kyle Freeland,Jake Irvin,607536.0,663623.0,Coors Field,S,1,2025
778236,2025-04-20,2025-04-20T18:20:00+00:00,R,Final,F,True,False,112,Chicago Cubs,109,Arizona Diamondbacks,2,3,Jameson Taillon,Merrill Kelly,592791.0,518876.0,Wrigley Field,N,1,2025
778237,2025-04-20,2025-04-20T23:10:00+00:00,R,Final,F,True,False,117,Houston Astros,135,San Diego Padres,2,3,Framber Valdez,Dylan Cease,664285.0,656302.0,Daikin Park,N,1,2025
778239,2025-04-20,2025-04-20T18:10:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,133,Athletics,14,1,Logan Henderson,Jeffrey Springs,701656.0,605488.0,American Family Field,N,1,2025
778240,2025-04-20,2025-04-20T17:40:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,147,New York Yankees,0,4,Ryan Pepiot,Max Fried,686752.0,608331.0,George M. Steinbrenner Field,N,1,2025
778241,2025-04-20,2025-04-20T17:37:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,136,Seattle Mariners,3,8,Easton Lucas,Luis Castillo,687922.0,622491.0,Rogers Centre,N,1,2025
778242,2025-04-20,2025-04-20T17:35:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,114,Cleveland Guardians,4,5,Mitch Keller,Logan Allen,656605.0,671106.0,PNC Park,N,1,2025
778244,2025-04-20,2025-04-20T17:40:00+00:00,R,Final,F,True,False,121,New York Mets,138,St. Louis Cardinals,7,4,Clay Holmes,Sonny Gray,605280.0,543243.0,Citi Field,N,1,2025
778245,2025-04-20,2025-04-20T17:35:00+00:00,R,Final,F,True,False,111,Boston Red Sox,145,Chicago White Sox,4,8,Tanner Houck,Sean Burke,656557.0,680732.0,Fenway Park,N,1,2025
778246,2025-04-20,2025-04-20T17:40:00+00:00,R,Final,F,True,False,116,Detroit Tigers,118,Kansas City Royals,3,4,Tarik Skubal,Michael Wacha,669373.0,608379.0,Comerica Park,N,1,2025
778248,2025-04-20,2025-04-20T17:35:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,146,Miami Marlins,5,7,Jesús Luzardo,Connor Gillispie,666200.0,687362.0,Citizens Bank Park,N,1,2025
778249,2025-04-20,2025-04-20T17:35:00+00:00,R,Final,F,True,False,144,Atlanta Braves,142,Minnesota Twins,6,2,Grant Holmes,Joe Ryan,656550.0,657746.0,Truist Park,N,1,2025
778250,2025-04-20,2025-04-20T17:35:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,113,Cincinnati Reds,2,24,Charlie Morton,Brent Suter,450203.0,608718.0,Oriole Park at Camden Yards,N,1,2025
778266,2025-04-20,2025-04-21T00:10:00+00:00,R,Final,F,True,False,115,Colorado Rockies,120,Washington Nationals,3,1,Antonio Senzatela,Brad Lord,622608.0,695418.0,Coors Field,S,2,2025
778225,2025-04-21,2025-04-21T23:10:00+00:00,R,Final,F,True,False,121,New York Mets,143,Philadelphia Phillies,5,4,Tylor Megill,Aaron Nola,656731.0,605400.0,Citi Field,N,1,2025
778226,2025-04-21,2025-04-22T01:45:00+00:00,R,Final,F,True,False,137,San Francisco Giants,158,Milwaukee Brewers,5,2,Robbie Ray,Quinn Priester,592662.0,682990.0,Oracle Park,N,1,2025
778227,2025-04-21,2025-04-21T22:10:00+00:00,R,Final,F,True,False,114,Cleveland Guardians,147,New York Yankees,6,4,Gavin Williams,Clarke Schmidt,668909.0,657376.0,Progressive Field,N,1,2025
778228,2025-04-21,2025-04-21T22:40:00+00:00,R,Final,F,True,False,116,Detroit Tigers,135,San Diego Padres,6,4,Keider Montero,Randy Vásquez,672456.0,681190.0,Comerica Park,N,1,2025
778230,2025-04-21,2025-04-21T22:40:00+00:00,R,Final,F,True,False,146,Miami Marlins,113,Cincinnati Reds,6,3,Max Meyer,Nick Lodolo,676974.0,666157.0,loanDepot park,N,1,2025
778231,2025-04-21,2025-04-22T00:10:00+00:00,R,Final,F,True,False,117,Houston Astros,141,Toronto Blue Jays,7,0,Hunter Brown,Kevin Gausman,686613.0,592332.0,Daikin Park,N,1,2025
778233,2025-04-21,2025-04-21T23:15:00+00:00,R,Final,F,True,False,144,Atlanta Braves,138,St. Louis Cardinals,7,6,Spencer Schwellenbach,Erick Fedde,680885.0,607200.0,Truist Park,N,1,2025
778238,2025-04-21,2025-04-21T15:10:00+00:00,R,Final,F,True,False,111,Boston Red Sox,145,Chicago White Sox,4,2,Walker Buehler,Jonathan Cannon,621111.0,686563.0,Fenway Park,N,1,2025
778210,2025-04-22,2025-04-23T01:45:00+00:00,R,Final,F,True,False,137,San Francisco Giants,158,Milwaukee Brewers,3,11,Jordan Hicks,Jose Quintana,663855.0,500779.0,Oracle Park,N,1,2025
778211,2025-04-22,2025-04-23T01:38:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,134,Pittsburgh Pirates,3,9,José Soriano,Bailey Falter,667755.0,663559.0,Angel Stadium,N,1,2025
778212,2025-04-22,2025-04-23T01:40:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,139,Tampa Bay Rays,5,1,Brandon Pfaadt,Zack Littell,694297.0,641793.0,Chase Field,N,1,2025
778213,2025-04-22,2025-04-23T02:05:00+00:00,R,Final,F,True,False,133,Athletics,140,Texas Rangers,5,8,Osvaldo Bido,Patrick Corbin,674370.0,571578.0,Sutter Health Park,N,1,2025
778215,2025-04-22,2025-04-22T23:40:00+00:00,R,Final,F,True,False,118,Kansas City Royals,115,Colorado Rockies,4,3,Kris Bubic,Ryan Feltner,663460.0,663372.0,Kauffman Stadium,N,1,2025
778216,2025-04-22,2025-04-22T23:40:00+00:00,R,Final,F,True,False,142,Minnesota Twins,145,Chicago White Sox,4,2,Bailey Ober,Davis Martin,641927.0,663436.0,Target Field,N,1,2025
778217,2025-04-22,2025-04-23T00:10:00+00:00,R,Final,F,True,False,117,Houston Astros,141,Toronto Blue Jays,5,1,Ronel Blanco,Chris Bassitt,669854.0,605135.0,Daikin Park,N,1,2025
778218,2025-04-22,2025-04-22T22:10:00+00:00,R,Final,F,True,False,114,Cleveland Guardians,147,New York Yankees,3,2,Tanner Bibee,Will Warren,676440.0,701542.0,Progressive Field,N,1,2025
778219,2025-04-22,2025-04-22T22:40:00+00:00,R,Final,F,True,False,146,Miami Marlins,113,Cincinnati Reds,4,3,Edward Cabrera,Nick Martinez,665795.0,607259.0,loanDepot park,N,1,2025
778220,2025-04-22,2025-04-22T23:40:00+00:00,R,Final,F,True,False,112,Chicago Cubs,119,Los Angeles Dodgers,11,10,Shota Imanaga,Dustin May,684007.0,669160.0,Wrigley Field,N,1,2025
778221,2025-04-22,2025-04-22T22:40:00+00:00,R,Final,F,True,False,116,Detroit Tigers,135,San Diego Padres,0,2,Jack Flaherty,Nick Pivetta,656427.0,601713.0,Comerica Park,N,1,2025
778222,2025-04-22,2025-04-22T22:45:00+00:00,R,Final,F,True,False,120,Washington Nationals,110,Baltimore Orioles,7,0,Mitchell Parker,Dean Kremer,680730.0,665152.0,Nationals Park,N,1,2025
778223,2025-04-22,2025-04-22T23:10:00+00:00,R,Final,F,True,False,121,New York Mets,143,Philadelphia Phillies,5,1,Griffin Canning,Cristopher Sánchez,656288.0,650911.0,Citi Field,N,1,2025
778224,2025-04-22,2025-04-22T22:45:00+00:00,R,Final,F,True,False,111,Boston Red Sox,136,Seattle Mariners,8,3,Brayan Bello,Bryce Miller,678394.0,682243.0,Fenway Park,N,1,2025
778229,2025-04-22,2025-04-22T23:15:00+00:00,R,Final,F,True,False,144,Atlanta Braves,138,St. Louis Cardinals,4,10,Scott Blewett,Andre Pallante,656240.0,669467.0,Truist Park,N,1,2025
778197,2025-04-23,2025-04-24T02:05:00+00:00,R,Final,F,True,False,133,Athletics,140,Texas Rangers,5,2,JP Sears,Kumar Rocker,676664.0,677958.0,Sutter Health Park,N,1,2025
778198,2025-04-23,2025-04-24T01:45:00+00:00,R,Final,F,True,False,137,San Francisco Giants,158,Milwaukee Brewers,4,2,Logan Webb,Freddy Peralta,657277.0,642547.0,Oracle Park,N,1,2025
778199,2025-04-23,2025-04-24T01:40:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,139,Tampa Bay Rays,6,7,Eduardo Rodriguez,Taj Bradley,593958.0,671737.0,Chase Field,N,1,2025
778200,2025-04-23,2025-04-23T23:40:00+00:00,R,Final,F,True,False,117,Houston Astros,141,Toronto Blue Jays,3,1,Ryan Gusto,Bowden Francis,687473.0,670102.0,Daikin Park,N,1,2025
778201,2025-04-23,2025-04-23T23:40:00+00:00,R,Final,F,True,False,142,Minnesota Twins,145,Chicago White Sox,6,3,David Festa,Bryse Wilson,701581.0,669060.0,Target Field,N,1,2025
